*----------------------------------------------------------------------------
* Output table number  :  0 (=first output table)
* Output table format  : Spreadsheet output
* Simulation results
* LINTUL2
 
TIME	LAI	WSOTHA	WSO	WST	WLV	WRT	TSUM	DAVTMP	DTR	VP	ROOTD	PTRAN	PEVAP	TRAN	EVAP	TRANRF	WA	WC	YEAR	RAIN	TRAIN
   50.0000    	 1.69770E-02	  0.0000    	  0.0000    	 0.18901    	 0.91236    	 0.55592    	  43.350    	  7.2000    	  1.2400    	  1.0100    	 0.31600    	  0.0000    	 0.22584    	  0.0000    	 0.22509    	  0.0000    	  113.47    	 0.35907    	  1999.0    	  4.8000    	  26.000    
   51.0000    	 1.69770E-02	  0.0000    	  0.0000    	 0.18901    	 0.91236    	 0.55592    	  50.550    	  5.3000    	  6.4300    	 0.75000    	 0.32800    	 7.74931E-03	  1.0368    	 7.74931E-03	  1.0368    	  1.0000    	  118.08    	 0.36000    	  1999.0    	  0.0000    	  30.800    
   52.0000    	 1.78064E-02	  0.0000    	  0.0000    	 0.20563    	 0.94462    	 0.60479    	  55.850    	  5.0500    	  2.0000    	 0.77000    	 0.34000    	 1.97037E-03	 0.50863    	 1.97037E-03	 0.50305    	  1.0000    	  121.36    	 0.35693    	  1999.0    	  7.2000    	  30.800    
   53.0000    	 1.86343E-02	  0.0000    	  0.0000    	 0.21105    	 0.95514    	 0.62073    	  60.900    	  2.5000    	  3.3400    	 0.62000    	 0.35200    	 3.89714E-03	 0.72552    	 3.89714E-03	 0.72552    	  1.0000    	  126.72    	 0.36000    	  1999.0    	  8.8000    	  38.000    
   54.0000    	 1.90584E-02	  0.0000    	  0.0000    	 0.22052    	 0.97352    	 0.64858    	  63.400    	  3.8000    	  7.3500    	 0.66000    	 0.36400    	 8.80513E-03	  1.3073    	 8.80513E-03	  1.3073    	  1.0000    	  131.04    	 0.36000    	  1999.0    	  3.2000    	  46.800    
   55.0000    	 1.97214E-02	  0.0000    	  0.0000    	 0.24183    	  1.0149    	 0.71126    	  67.200    	  2.3000    	  8.7800    	 0.57000    	 0.37600    	 9.81133E-03	  1.1475    	 9.81133E-03	  1.1475    	  1.0000    	  135.36    	 0.36000    	  1999.0    	  0.0000    	  50.000    
   56.0000    	 2.01339E-02	  0.0000    	  0.0000    	 0.26816    	  1.0660    	 0.78872    	  69.500    	  1.7500    	  6.5800    	 0.60000    	 0.38800    	 8.95164E-03	  1.0004    	 8.95164E-03	 0.98974    	  1.0000    	  138.52    	 0.35702    	  1999.0    	  0.0000    	  50.000    
   57.0000    	 2.04536E-02	  0.0000    	  0.0000    	 0.28831    	  1.1051    	 0.84798    	  71.250    	  6.3500    	  2.1100    	 0.87000    	 0.40000    	 1.28660E-03	 0.41715    	 1.28660E-03	 0.40912    	  1.0000    	  141.84    	 0.35461    	  1999.0    	 0.50000    	  50.000    
   58.0000    	 2.16565E-02	  0.0000    	  0.0000    	 0.29487    	  1.1179    	 0.86728    	  77.600    	  5.9000    	  2.1200    	 0.84000    	 0.41200    	 1.41897E-03	 0.42182    	 1.41897E-03	 0.41424    	  1.0000    	  146.25    	 0.35497    	  1999.0    	  1.4000    	  50.500    
   59.0000    	 2.28376E-02	  0.0000    	  0.0000    	 0.30185    	  1.1314    	 0.88780    	  83.500    	  6.5500    	  8.5200    	 0.78000    	 0.42400    	 1.65696E-02	  1.8669    	 1.65696E-02	  1.8497    	  1.0000    	  151.55    	 0.35742    	  1999.0    	 0.50000    	  51.900    
   60.0000    	 2.42243E-02	  0.0000    	  0.0000    	 0.33142    	  1.1888    	 0.97477    	  90.050    	  8.3000    	  1.1100    	  1.0300    	 0.43600    	 8.86943E-04	 0.34533    	 8.86943E-04	 0.33836    	  1.0000    	  154.50    	 0.35435    	  1999.0    	  21.800    	  52.400    
   61.0000    	 2.61032E-02	  0.0000    	  0.0000    	 0.33550    	  1.1967    	 0.98678    	  98.350    	  9.3500    	  1.5500    	  1.0800    	 0.44800    	 1.19637E-03	 0.37400    	 1.19637E-03	 0.37400    	  1.0000    	  161.28    	 0.36000    	  1999.0    	  18.100    	  74.200    
   62.0000    	 2.83948E-02	  0.0000    	  0.0000    	 0.34165    	  1.2087    	  1.0048    	  107.70    	  8.9000    	  6.4200    	 0.82000    	 0.46000    	 2.23468E-02	  1.7041    	 2.23468E-02	  1.7041    	  1.0000    	  165.60    	 0.36000    	  1999.0    	  0.0000    	  92.300    
   63.0000    	 3.07628E-02	  0.0000    	  0.0000    	 0.36930    	  1.2623    	  1.0862    	  116.60    	  7.0500    	  3.6200    	 0.78000    	 0.47200    	 5.56881E-03	 0.68276    	 5.56881E-03	 0.67384    	  1.0000    	  168.19    	 0.35634    	  1999.0    	  2.0000    	  92.300    
   64.0000    	 3.27780E-02	  0.0000    	  0.0000    	 0.38630    	  1.2956    	  1.1352    	  123.65    	  6.5000    	  6.2500    	 0.80000    	 0.48400    	 1.03650E-02	  1.0031    	 1.03650E-02	  1.0001    	  1.0000    	  173.83    	 0.35915    	  1999.0    	  1.1000    	  94.300    
   65.0000    	 3.47527E-02	  0.0000    	  0.0000    	 0.41779    	  1.3578    	  1.2241    	  130.15    	  5.1000    	  3.4400    	 0.74000    	 0.49600    	 6.33025E-03	 0.67631    	 6.33025E-03	 0.67469    	  1.0000    	  178.23    	 0.35933    	  1999.0    	  1.9000    	  95.400    
   66.0000    	 3.63850E-02	  0.0000    	  0.0000    	 0.43629    	  1.3947    	  1.2752    	  135.25    	  3.3500    	  2.7700    	 0.69000    	 0.50800    	 4.91605E-03	 0.56661    	 4.91605E-03	 0.56661    	  1.0000    	  182.88    	 0.36000    	  1999.0    	  1.6000    	  97.300    
   67.0000    	 3.74987E-02	  0.0000    	  0.0000    	 0.45195    	  1.4261    	  1.3179    	  138.60    	  5.0500    	  3.0000    	 0.75000    	 0.52000    	 3.67368E-03	 0.50031    	 3.67368E-03	 0.50031    	  1.0000    	  187.20    	 0.36000    	  1999.0    	  5.5000    	  98.900    
   68.0000    	 3.92423E-02	  0.0000    	  0.0000    	 0.46949    	  1.4614    	  1.3652    	  143.65    	  4.5500    	  1.4800    	 0.79000    	 0.53200    	  0.0000    	 0.18554    	  0.0000    	 0.18554    	  0.0000    	  191.52    	 0.36000    	  1999.0    	  1.2000    	  104.40    
   69.0000    	 3.92423E-02	  0.0000    	  0.0000    	 0.46949    	  1.4614    	  1.3652    	  148.20    	  3.0000    	  5.0700    	 0.73000    	 0.54400    	 7.90341E-03	 0.73870    	 7.90341E-03	 0.73870    	  1.0000    	  195.84    	 0.36000    	  1999.0    	 0.60000    	  105.60    
   70.0000    	 4.03163E-02	  0.0000    	  0.0000    	 0.50081    	  1.5251    	  1.4471    	  151.20    	  1.9000    	  13.290    	 0.57000    	 0.55600    	 3.51397E-02	  1.9582    	 3.51397E-02	  1.9562    	  1.0000    	  200.00    	 0.35972    	  1999.0    	  0.0000    	  106.20    
   71.0000    	 4.10117E-02	  0.0000    	  0.0000    	 0.58537    	  1.6978    	  1.6663    	  153.10    	  8.5000    	  12.130    	 0.79000    	 0.56800    	 4.38864E-02	  2.3805    	 4.38864E-02	  2.3484    	  1.0000    	  202.33    	 0.35622    	  1999.0    	  0.0000    	  106.20    
   72.0000    	 4.42722E-02	  0.0000    	  0.0000    	 0.66402    	  1.8587    	  1.8689    	  161.60    	  11.050    	  10.970    	  1.0100    	 0.58000    	 3.65027E-02	  1.8842    	 3.65027E-02	  1.8316    	  1.0000    	  204.26    	 0.35217    	  1999.0    	  0.0000    	  106.20    
   73.0000    	 4.89014E-02	  0.0000    	  0.0000    	 0.74139    	  2.0186    	  2.0630    	  172.65    	  7.0000    	  12.900    	 0.93000    	 0.59200    	 4.68746E-02	  2.1597    	 4.68746E-02	  2.0762    	  1.0000    	  206.71    	 0.34918    	  1999.0    	  0.0000    	  106.20    
   74.0000    	 5.20813E-02	  0.0000    	  0.0000    	 0.84288    	  2.2309    	  2.3088    	  179.65    	  6.2500    	  10.360    	 0.69000    	 0.60400    	 2.91457E-02	  1.3131    	 2.91457E-02	  1.2469    	  1.0000    	  208.91    	 0.34588    	  1999.0    	  0.0000    	  106.20    
   75.0000    	 5.50949E-02	  0.0000    	  0.0000    	 0.93021    	  2.4149    	  2.5155    	  185.90    	  4.2500    	  12.150    	 0.64000    	 0.61600    	 4.35064E-02	  1.7866    	 4.35064E-02	  1.6850    	  1.0000    	  211.95    	 0.34408    	  1999.0    	  0.0000    	  106.20    
   76.0000    	 5.72431E-02	  0.0000    	  0.0000    	  1.0391    	  2.6459    	  2.7682    	  190.15    	  7.5500    	  10.200    	 0.73000    	 0.62800    	 2.86336E-02	  1.4454    	 2.86336E-02	  1.3506    	  1.0000    	  214.54    	 0.34163    	  1999.0    	 0.10000    	  106.20    
   77.0000    	 6.12679E-02	  0.0000    	  0.0000    	  1.1345    	  2.8490    	  2.9864    	  197.70    	  6.9000    	  8.0100    	 0.79000    	 0.64000    	 2.69087E-02	  1.2748    	 2.69087E-02	  1.1835    	  1.0000    	  217.57    	 0.33995    	  1999.0    	  4.1000    	  106.30    
   78.0000    	 6.51933E-02	  0.0000    	  0.0000    	  1.2151    	  3.0220    	  3.1663    	  204.60    	  5.0500    	  6.0200    	 0.72000    	 0.65200    	 1.88959E-02	 0.93209    	 1.88959E-02	 0.88126    	  1.0000    	  224.76    	 0.34473    	  1999.0    	 0.20000    	  110.40    
   79.0000    	 6.82247E-02	  0.0000    	  0.0000    	  1.2800    	  3.1622    	  3.3077    	  209.65    	  5.1000    	  4.5700    	 0.78000    	 0.66400    	 1.32033E-02	 0.71421    	 1.32033E-02	 0.67321    	  1.0000    	  228.37    	 0.34393    	  1999.0    	 0.10000    	  110.60    
   80.0000    	 7.14292E-02	  0.0000    	  0.0000    	  1.3317    	  3.2745    	  3.4186    	  214.75    	  6.2500    	  2.2600    	 0.85000    	 0.67600    	 5.89535E-03	 0.45273    	 5.89535E-03	 0.42576    	  1.0000    	  232.09    	 0.34332    	  1999.0    	  3.9000    	  110.70    
   81.0000    	 7.55623E-02	  0.0000    	  0.0000    	  1.3586    	  3.3332    	  3.4753    	  221.00    	  5.4000    	  5.5400    	 0.74000    	 0.68800    	 2.24686E-02	 0.93611    	 2.24686E-02	 0.89809    	  1.0000    	  239.86    	 0.34863    	  1999.0    	  3.5000    	  114.60    
   82.0000    	 7.93253E-02	  0.0000    	  0.0000    	  1.4286    	  3.4869    	  3.6198    	  226.40    	  6.6000    	  2.8800    	 0.97000    	 0.70000    	 7.68371E-03	 0.49275    	 7.68371E-03	 0.47952    	  1.0000    	  246.74    	 0.35248    	  1999.0    	  3.6000    	  118.10    
   83.0000    	 8.41800E-02	  0.0000    	  0.0000    	  1.4670    	  3.5716    	  3.6976    	  233.00    	  6.9000    	  4.7100    	 0.88000    	 0.71200    	 3.15767E-02	 0.82964    	 3.15767E-02	 0.82061    	  1.0000    	  254.15    	 0.35695    	  1999.0    	  0.0000    	  121.70    
   84.0000    	 8.95733E-02	  0.0000    	  0.0000    	  1.5339    	  3.7201    	  3.8301    	  239.90    	  10.500    	  14.110    	 0.93000    	 0.72400    	 0.10665    	  2.6425    	 0.10665    	  2.6031    	  1.0000    	  257.62    	 0.35582    	  1999.0    	  0.0000    	  121.70    
   85.0000    	 9.84508E-02	  0.0000    	  0.0000    	  1.7484    	  4.1990    	  4.2443    	  250.40    	  10.350    	  7.3200    	  1.0600    	 0.73600    	 4.62697E-02	  1.3226    	 4.62697E-02	  1.2858    	  1.0000    	  259.23    	 0.35221    	  1999.0    	  3.2000    	  121.70    
   86.0000    	 0.10806    	  0.0000    	  0.0000    	  1.8715    	  4.4765    	  4.4734    	  260.75    	  7.2000    	  12.600    	 0.78000    	 0.74800    	 8.88691E-02	  1.8544    	 8.88691E-02	  1.8200    	  1.0000    	  265.39    	 0.35480    	  1999.0    	  0.0000    	  124.90    
   87.0000    	 0.11530    	  0.0000    	  0.0000    	  2.1057    	  5.0089    	  4.8933    	  267.95    	  6.6500    	  16.930    	 0.74000    	 0.76000    	 0.13146    	  2.5493    	 0.13146    	  2.4799    	  1.0000    	  267.80    	 0.35237    	  1999.0    	  0.0000    	  124.90    
   88.0000    	 0.12241    	  0.0000    	  0.0000    	  2.4431    	  5.7803    	  5.4820    	  274.60    	  8.6500    	  17.130    	 0.69000    	 0.77200    	 0.14885    	  2.7153    	 0.14885    	  2.6097    	  1.0000    	  269.51    	 0.34911    	  1999.0    	  0.0000    	  124.90    
   89.0000    	 0.13232    	  0.0000    	  0.0000    	  2.8068    	  6.6167    	  6.1013    	  283.25    	  12.000    	  11.090    	  1.0500    	 0.78400    	 0.11142    	  1.8801    	 0.11142    	  1.7844    	  1.0000    	  271.07    	 0.34575    	  1999.0    	  0.0000    	  124.90    
   90.0000    	 0.14741    	  0.0000    	  0.0000    	  3.0697    	  7.2000    	  6.5248    	  295.25    	  12.650    	  15.970    	  1.0900    	 0.79600    	 0.18254    	  2.7510    	 0.18254    	  2.5897    	  1.0000    	  273.50    	 0.34359    	  1999.0    	  0.0000    	  124.90    
   91.0000    	 0.16518    	  0.0000    	  0.0000    	  3.5105    	  8.1298    	  7.1819    	  307.90    	  14.600    	  16.460    	 0.86000    	 0.80800    	 0.26635    	  3.4827    	 0.26635    	  3.2389    	  1.0000    	  275.04    	 0.34040    	  1999.0    	  0.0000    	  124.90    
   92.0000    	 0.18838    	  0.0000    	  0.0000    	  4.0421    	  9.1960    	  7.9138    	  322.50    	  13.550    	  17.730    	 0.91000    	 0.82000    	 0.28564    	  3.2968    	 0.28564    	  3.0190    	  1.0000    	  275.86    	 0.33641    	  1999.0    	  0.0000    	  124.90    
   93.0000    	 0.21281    	  0.0000    	  0.0000    	  4.7263    	  10.494    	  8.7741    	  336.05    	  11.750    	  7.0600    	  1.2000    	 0.83200    	 8.45616E-02	  1.1427    	 8.45616E-02	  1.0316    	  1.0000    	  276.87    	 0.33278    	  1999.0    	  7.7000    	  124.90    
   94.0000    	 0.22554    	  0.0000    	  0.0000    	  5.0466    	  11.072    	  9.1448    	  347.80    	  8.2000    	  8.4700    	  1.0900    	 0.84400    	 0.14761    	  1.4020    	 0.14761    	  1.3064    	  1.0000    	  287.72    	 0.34091    	  1999.0    	  0.0000    	  132.60    
   95.0000    	 0.24163    	  0.0000    	  0.0000    	  5.4685    	  11.804    	  9.5996    	  356.00    	  9.5000    	  3.5100    	  1.2700    	 0.85600    	 1.21570E-02	 0.40042    	 1.21570E-02	 0.37106    	  1.0000    	  290.59    	 0.33947    	  1999.0    	  1.3000    	  132.60    
   96.0000    	 0.24873    	  0.0000    	  0.0000    	  5.6600    	  12.126    	  9.7959    	  365.50    	  13.050    	  8.0700    	  1.2500    	 0.86800    	 0.16291    	  1.6417    	 0.16291    	  1.5288    	  1.0000    	  295.77    	 0.34074    	  1999.0    	 0.90000    	  133.90    
   97.0000    	 0.26547    	  0.0000    	  0.0000    	  6.1258    	  12.887    	  10.247    	  378.55    	  9.1500    	  9.5500    	  1.0100    	 0.88000    	 0.17544    	  1.6576    	 0.17544    	  1.5394    	  1.0000    	  299.23    	 0.34004    	  1999.0    	 0.80000    	  134.80    
   98.0000    	 0.28647    	  0.0000    	  0.0000    	  6.7349    	  13.842    	  10.793    	  387.70    	  7.1500    	  7.7100    	 0.91000    	 0.89200    	 0.15288    	  1.1345    	 0.15288    	  1.0502    	  1.0000    	  302.57    	 0.33921    	  1999.0    	  0.0000    	  135.60    
   99.0000    	 0.30463    	  0.0000    	  0.0000    	  7.2766    	  14.667    	  11.252    	  394.85    	  8.3500    	  6.6300    	  1.0900    	 0.90400    	 0.11469    	  1.0536    	 0.11469    	 0.97136    	  1.0000    	  305.69    	 0.33815    	  1999.0    	 0.20000    	  135.60    
   100.000    	 0.32113    	  0.0000    	  0.0000    	  7.7795    	  15.417    	  11.660    	  403.20    	  10.750    	  4.8400    	  1.1400    	 0.91600    	 9.38385E-02	 0.86584    	 9.38385E-02	 0.79591    	  1.0000    	  309.05    	 0.33739    	  1999.0    	  4.0000    	  135.80    
   101.000    	 0.33375    	  0.0000    	  0.0000    	  8.1738    	  15.991    	  11.965    	  413.95    	  8.5500    	  14.470    	 0.84000    	 0.92800    	 0.38602    	  2.3961    	 0.38602    	  2.2331    	  1.0000    	  316.40    	 0.34094    	  1999.0    	  0.0000    	  139.80    
   102.000    	 0.37275    	  0.0000    	  0.0000    	  9.4307    	  17.764    	  12.874    	  422.50    	  9.0000    	  9.6500    	 0.90000    	 0.94000    	 0.26793    	  1.7144    	 0.26793    	  1.5821    	  1.0000    	  318.10    	 0.33840    	  1999.0    	  9.8000    	  139.80    
   103.000    	 0.40144    	  0.0000    	  0.0000    	  10.378    	  19.068    	  13.524    	  431.50    	  4.7500    	  12.730    	 0.73000    	 0.95200    	 0.31150    	  1.8322    	 0.31150    	  1.7466    	  1.0000    	  330.27    	 0.34693    	  1999.0    	  8.8000    	  149.60    
   104.000    	 0.44180    	  0.0000    	  0.0000    	  11.743    	  20.902    	  14.411    	  436.25    	  4.3500    	  13.510    	 0.63000    	 0.96400    	 0.30598    	  1.6717    	 0.30598    	  1.6358    	  1.0000    	  341.24    	 0.35398    	  1999.0    	  1.8000    	  158.40    
   105.000    	 0.48835    	  0.0000    	  0.0000    	  13.339    	  23.018    	  15.418    	  440.60    	  4.4500    	  15.620    	 0.63000    	 0.97600    	 0.39425    	  1.8848    	 0.39425    	  1.8430    	  1.0000    	  345.30    	 0.35379    	  1999.0    	 0.40000    	  160.20    
   106.000    	 0.54703    	  0.0000    	  0.0000    	  15.374    	  25.686    	  16.667    	  445.05    	  4.9500    	  14.140    	 0.66000    	 0.98800    	 0.44063    	  1.6139    	 0.44063    	  1.5671    	  1.0000    	  347.66    	 0.35189    	  1999.0    	  0.0000    	  160.60    
   107.000    	 0.60550    	  0.0000    	  0.0000    	  17.426    	  28.343    	  17.892    	  450.00    	  3.9500    	  13.450    	 0.67000    	  1.0000    	 0.37218    	  1.4572    	 0.37218    	  1.4050    	  1.0000    	  349.98    	 0.34998    	  1999.0    	  5.6000    	  160.60    
   108.000    	 0.66600    	  0.0000    	  0.0000    	  19.577    	  31.093    	  19.136    	  453.95    	  4.9000    	  12.380    	 0.66000    	  1.0120    	 0.35127    	  1.2752    	 0.35127    	  1.2466    	  1.0000    	  357.97    	 0.35372    	  1999.0    	 0.40000    	  166.20    
   109.000    	 0.72619    	  0.0000    	  0.0000    	  21.739    	  33.829    	  20.356    	  458.85    	  4.8500    	  16.780    	 0.60000    	  1.0240    	 0.59722    	  1.5948    	 0.59722    	  1.5518    	  1.0000    	  360.92    	 0.35246    	  1999.0    	  0.0000    	  166.60    
   110.000    	 0.81359    	  0.0000    	  0.0000    	  24.918    	  37.802    	  22.094    	  463.70    	  8.7000    	  18.780    	 0.73000    	  1.0360    	  1.0585    	  2.5885    	  1.0585    	  2.5004    	  1.0000    	  363.09    	 0.35048    	  1999.0    	  1.7000    	  166.60    
   111.000    	 0.92047    	  0.0000    	  0.0000    	  28.854    	  42.660    	  24.180    	  472.40    	  13.300    	  17.830    	  1.0900    	  1.0480    	  1.1128    	  2.3815    	  1.1128    	  2.2847    	  1.0000    	  365.35    	 0.34862    	  1999.0    	  5.0000    	  168.30    
   112.000    	  1.0318    	  0.0000    	  0.0000    	  33.044    	  47.721    	  26.279    	  485.70    	  10.650    	  9.6400    	  1.0800    	  1.0600    	 0.56030    	  1.1555    	 0.56030    	  1.1144    	  1.0000    	  371.04    	 0.35004    	  1999.0    	  7.6000    	  173.30    
   113.000    	  1.0971    	  0.0000    	  0.0000    	  35.584    	  50.691    	  27.443    	  496.35    	  11.200    	  18.260    	 0.95000    	  1.0720    	  1.2171    	  1.9157    	  1.2171    	  1.8845    	  1.0000    	  381.03    	 0.35544    	  1999.0    	  0.0000    	  180.90    
   114.000    	  1.2262    	  0.0000    	  0.0000    	  40.732    	  56.558    	  29.637    	  507.55    	  12.200    	  11.360    	  1.0800    	  1.0840    	 0.86615    	  1.1731    	 0.86615    	  1.1423    	  1.0000    	  382.25    	 0.35263    	  1999.0    	  0.0000    	  180.90    
   115.000    	  1.3128    	  0.0000    	  0.0000    	  44.276    	  60.493    	  31.033    	  519.75    	  11.400    	  18.060    	 0.98000    	  1.0960    	  1.3733    	  1.7033    	  1.3733    	  1.6478    	  1.0000    	  384.56    	 0.35088    	  1999.0    	  0.0000    	  180.90    
   116.000    	  1.4566    	  0.0000    	  0.0000    	  50.327    	  67.028    	  33.214    	  531.15    	  15.750    	  22.280    	  1.1400    	  1.1080    	  2.3268    	  2.4545    	  2.3268    	  2.3515    	  1.0000    	  385.86    	 0.34825    	  1999.0    	  0.0000    	  180.90    
   117.000    	  1.6458    	  0.0000    	  0.0000    	  58.498    	  75.629    	  35.916    	  546.90    	  14.250    	  20.130    	  1.0500    	  1.1200    	  2.1655    	  1.9209    	  2.1655    	  1.8125    	  1.0000    	  385.50    	 0.34420    	  1999.0    	  0.0000    	  180.90    
   118.000    	  1.8294    	  0.0000    	  0.0000    	  66.703    	  83.977    	  38.310    	  561.15    	  13.500    	  20.130    	 0.92000    	  1.1320    	  2.0042    	  1.5417    	  2.0042    	  1.4363    	  1.0000    	  385.84    	 0.34085    	  1999.0    	  0.0000    	  180.90    
   119.000    	  2.0206    	  0.0000    	  0.0000    	  75.748    	  92.665    	  40.697    	  574.65    	  11.150    	  21.630    	 0.79000    	  1.1440    	  2.2420    	  1.4702    	  2.2420    	  1.3550    	  1.0000    	  386.72    	 0.33805    	  1999.0    	  0.0000    	  180.90    
   120.000    	  2.2281    	  0.0000    	  0.0000    	  86.474    	  102.10    	  43.332    	  585.80    	  9.8500    	  25.260    	 0.74000    	  1.1560    	  2.4591    	  1.3914    	  2.4591    	  1.2679    	  1.0000    	  387.45    	 0.33516    	  1999.0    	  0.0000    	  180.90    
   121.000    	  2.4733    	  0.0000    	  0.0000    	  100.10    	  113.24    	  46.494    	  595.65    	  9.6500    	  19.780    	 0.94000    	  1.1680    	  2.1816    	  1.0234    	  2.1816    	 0.92191    	  1.0000    	  388.04    	 0.33223    	  1999.0    	  0.0000    	  180.90    
   122.000    	  2.6680    	  0.0000    	  0.0000    	  111.65    	  122.09    	  49.040    	  605.30    	  12.100    	  23.260    	 0.81000    	  1.1800    	  2.6168    	  1.0844    	  2.6168    	 0.96773    	  1.0000    	  389.26    	 0.32988    	  1999.0    	  0.0000    	  180.90    
   123.000    	  2.8965    	  0.0000    	  0.0000    	  126.08    	  132.48    	  52.070    	  617.40    	  11.400    	  24.340    	 0.79000    	  1.1920    	  2.9983    	  1.0572    	  2.9983    	 0.93327    	  1.0000    	  389.99    	 0.32717    	  1999.0    	  0.0000    	  180.90    
   124.000    	  3.1327    	  0.0000    	  0.0000    	  142.24    	  143.22    	  55.264    	  628.80    	  13.100    	  21.450    	 0.67000    	  1.2040    	  3.7623    	  1.1041    	  3.7623    	 0.96308    	  1.0000    	  390.38    	 0.32424    	  1999.0    	  0.0000    	  180.90    
   125.000    	  3.3376    	  0.0000    	  0.0000    	  157.37    	  152.53    	  58.088    	  641.90    	  13.500    	  7.1600    	 0.95000    	  1.2040    	 0.94127    	 0.34931    	 0.94127    	 0.29980    	  1.0000    	  385.65    	 0.32031    	  1999.0    	  11.600    	  180.90    
   126.000    	  3.4038    	  0.0000    	  0.0000    	  162.71    	  155.54    	  59.024    	  655.40    	  11.800    	  5.2200    	  1.2600    	  1.2040    	 0.32774    	 0.19087    	 0.32774    	 0.16921    	  1.0000    	  395.18    	 0.32822    	  1999.0    	  7.2000    	  192.50    
   127.000    	  3.4497    	  0.0000    	  0.0000    	  166.78    	  157.63    	  59.689    	  667.20    	  15.400    	  19.910    	  1.3400    	  1.2040    	  2.6502    	 0.76083    	  2.6502    	 0.68769    	  1.0000    	  401.03    	 0.33308    	  1999.0    	  5.0000    	  199.70    
   128.000    	  3.6164    	  0.0000    	  0.0000    	  182.81    	  165.20    	  62.170    	  682.60    	  14.250    	  18.240    	  1.2500    	  1.2040    	  2.9936    	 0.67302    	  2.9936    	 0.60992    	  1.0000    	  401.83    	 0.33375    	  1999.0    	 0.10000    	  204.70    
   129.000    	  3.7603    	  0.0000    	  0.0000    	  198.29    	  171.74    	  64.391    	  696.85    	  15.150    	  21.620    	  1.2000    	  1.2040    	  3.2420    	 0.66936    	  3.2420    	 0.59944    	  1.0000    	  398.23    	 0.33075    	  1999.0    	  0.0000    	  204.80    
   130.000    	  3.9206    	  0.0000    	  0.0000    	  217.47    	  179.03    	  66.960    	  712.00    	  14.400    	  9.7700    	  1.3500    	  1.2040    	 0.90434    	 0.26371    	 0.90434    	 0.23316    	  1.0000    	  394.39    	 0.32756    	  1999.0    	  3.9000    	  204.80    
   131.000    	  3.9879    	  0.0000    	  0.0000    	  226.54    	  182.09    	  68.089    	  726.40    	  13.950    	  11.830    	  1.3600    	  1.2040    	  1.2777    	 0.32074    	  1.2777    	 0.28528    	  1.0000    	  396.17    	 0.32904    	  1999.0    	  3.5000    	  208.70    
   132.000    	  4.0629    	  0.0000    	  0.0000    	  237.93    	  185.50    	  69.409    	  740.35    	  13.100    	  15.450    	  1.1600    	  1.2040    	  2.5307    	 0.43230    	  2.5307    	 0.38571    	  1.0000    	  397.11    	 0.32982    	  1999.0    	  0.0000    	  212.20    
   133.000    	  4.1507    	  0.0000    	  0.0000    	  253.34    	  189.58    	  71.076    	  753.45    	  13.100    	  11.990    	  1.1900    	  1.2040    	  1.7170    	 0.31250    	  1.7170    	 0.27612    	  1.0000    	  394.19    	 0.32740    	  1999.0    	 0.40000    	  212.20    
   134.000    	  4.2096    	  0.0000    	  0.0000    	  265.69    	  192.47    	  72.328    	  766.55    	  12.050    	  13.560    	  1.1400    	  1.2040    	  1.3434    	 0.29948    	  1.3434    	 0.26284    	  1.0000    	  392.20    	 0.32575    	  1999.0    	  4.7000    	  212.60    
   135.000    	  4.2680    	  0.0000    	  0.0000    	  280.08    	  195.42    	  73.694    	  778.60    	  9.6500    	  22.040    	 0.81000    	  1.2040    	  2.9391    	 0.45398    	  2.9391    	 0.40119    	  1.0000    	  394.24    	 0.32744    	  1999.0    	  0.0000    	  217.30    
   136.000    	  4.3547    	  0.0000    	  0.0000    	  304.11    	  199.75    	  75.839    	  788.25    	  7.5500    	  15.630    	 0.78000    	  1.2040    	  1.8576    	 0.27549    	  1.8576    	 0.24073    	  1.0000    	  390.90    	 0.32467    	  1999.0    	  0.0000    	  217.30    
   137.000    	  4.4080    	  0.0000    	  0.0000    	  321.39    	  202.70    	  77.334    	  795.80    	  13.150    	  24.340    	 0.75000    	  1.2040    	  4.6904    	 0.64861    	  4.6904    	 0.56273    	  1.0000    	  388.80    	 0.32293    	  1999.0    	  0.0000    	  217.30    
   138.000    	  4.4930    	  0.0000    	  0.0000    	  348.54    	  207.18    	  79.630    	  808.95    	  16.750    	  27.020    	 0.70000    	  1.2040    	  6.2130    	 0.81162    	  6.2130    	 0.69150    	  1.0000    	  383.55    	 0.31856    	  1999.0    	  0.0000    	  217.30    
   139.000    	  4.5805    	  0.0000    	  0.0000    	  379.11    	  211.91    	  82.116    	  825.70    	  17.200    	  21.270    	  1.0800    	  1.2040    	  3.4987    	 0.45807    	  3.4987    	 0.38090    	  1.0000    	  376.64    	 0.31283    	  1999.0    	 0.10000    	  217.30    
   140.000    	  4.6373    	  0.0000    	  0.0000    	  403.60    	  215.40    	  84.008    	  842.90    	  15.400    	  16.550    	  1.4200    	  1.2040    	  2.0278    	 0.32714    	  2.0278    	 0.26826    	  1.0000    	  372.76    	 0.30961    	  1999.0    	  13.600    	  217.40    
